id,country_id:id,state_id:id,ibge_code,name
city_2502508,base.br,base.state_br_pb,2502508,Boqueirão
city_2502706,base.br,base.state_br_pb,2502706,Borborema
city_2502805,base.br,base.state_br_pb,2502805,Brejo do Cruz
city_2502904,base.br,base.state_br_pb,2502904,Brejo dos Santos
city_2503001,base.br,base.state_br_pb,2503001,Caaporã
city_2503100,base.br,base.state_br_pb,2503100,Cabaceiras
city_2503209,base.br,base.state_br_pb,2503209,Cabedelo
city_2503308,base.br,base.state_br_pb,2503308,Cachoeira dos Índios
city_2503407,base.br,base.state_br_pb,2503407,Cacimba de Areia
city_2503506,base.br,base.state_br_pb,2503506,Cacimba de Dentro
city_2503555,base.br,base.state_br_pb,2503555,Cacimbas
city_2503605,base.br,base.state_br_pb,2503605,Caiçara
city_2503704,base.br,base.state_br_pb,2503704,Cajazeiras
city_2503753,base.br,base.state_br_pb,2503753,Cajazeirinhas
city_2503803,base.br,base.state_br_pb,2503803,Caldas Brandão
city_2503902,base.br,base.state_br_pb,2503902,Camalaú
city_2504009,base.br,base.state_br_pb,2504009,Campina Grande
city_2504033,base.br,base.state_br_pb,2504033,Capim
city_2504074,base.br,base.state_br_pb,2504074,Caraúbas
city_2504108,base.br,base.state_br_pb,2504108,Carrapateira
city_2504157,base.br,base.state_br_pb,2504157,Casserengue
city_2504207,base.br,base.state_br_pb,2504207,Catingueira
city_2504306,base.br,base.state_br_pb,2504306,Catolé do Rocha
city_2504355,base.br,base.state_br_pb,2504355,Caturité
city_2504405,base.br,base.state_br_pb,2504405,Conceição
city_2504504,base.br,base.state_br_pb,2504504,Condado
city_2504603,base.br,base.state_br_pb,2504603,Conde
city_2504702,base.br,base.state_br_pb,2504702,Congo
city_2504801,base.br,base.state_br_pb,2504801,Coremas
city_2504850,base.br,base.state_br_pb,2504850,Coxixola
city_2504900,base.br,base.state_br_pb,2504900,Cruz do Espírito Santo
city_2505006,base.br,base.state_br_pb,2505006,Cubati
city_2505105,base.br,base.state_br_pb,2505105,Cuité
city_2505238,base.br,base.state_br_pb,2505238,Cuité de Mamanguape
city_2505204,base.br,base.state_br_pb,2505204,Cuitegi
city_2505279,base.br,base.state_br_pb,2505279,Curral de Cima
city_2505303,base.br,base.state_br_pb,2505303,Curral Velho
city_2505352,base.br,base.state_br_pb,2505352,Damião
city_2505402,base.br,base.state_br_pb,2505402,Desterro
city_2505600,base.br,base.state_br_pb,2505600,Diamante
city_2505709,base.br,base.state_br_pb,2505709,Dona Inês
city_2505808,base.br,base.state_br_pb,2505808,Duas Estradas
city_2505907,base.br,base.state_br_pb,2505907,Emas
city_2506004,base.br,base.state_br_pb,2506004,Esperança
city_2506103,base.br,base.state_br_pb,2506103,Fagundes
city_2506202,base.br,base.state_br_pb,2506202,Frei Martinho
city_2506251,base.br,base.state_br_pb,2506251,Gado Bravo
city_2506301,base.br,base.state_br_pb,2506301,Guarabira
city_2506400,base.br,base.state_br_pb,2506400,Gurinhém
city_2506509,base.br,base.state_br_pb,2506509,Gurjão
city_2506608,base.br,base.state_br_pb,2506608,Ibiara
city_2502607,base.br,base.state_br_pb,2502607,Igaracy
city_2506707,base.br,base.state_br_pb,2506707,Imaculada
city_2506806,base.br,base.state_br_pb,2506806,Ingá
city_2506905,base.br,base.state_br_pb,2506905,Itabaiana
city_2507002,base.br,base.state_br_pb,2507002,Itaporanga
city_2507101,base.br,base.state_br_pb,2507101,Itapororoca
city_2507200,base.br,base.state_br_pb,2507200,Itatuba
city_2507309,base.br,base.state_br_pb,2507309,Jacaraú
city_2507408,base.br,base.state_br_pb,2507408,Jericó
city_2507507,base.br,base.state_br_pb,2507507,João Pessoa
city_2513653,base.br,base.state_br_pb,2513653,Joca Claudino
city_2507606,base.br,base.state_br_pb,2507606,Juarez Távora
city_2507705,base.br,base.state_br_pb,2507705,Juazeirinho
city_2507804,base.br,base.state_br_pb,2507804,Junco do Seridó
city_2507903,base.br,base.state_br_pb,2507903,Juripiranga
city_2508000,base.br,base.state_br_pb,2508000,Juru
city_2508109,base.br,base.state_br_pb,2508109,Lagoa
city_2508208,base.br,base.state_br_pb,2508208,Lagoa de Dentro
city_2508307,base.br,base.state_br_pb,2508307,Lagoa Seca
city_2508406,base.br,base.state_br_pb,2508406,Lastro
city_2508505,base.br,base.state_br_pb,2508505,Livramento
city_2508554,base.br,base.state_br_pb,2508554,Logradouro
city_2508604,base.br,base.state_br_pb,2508604,Lucena
city_2508703,base.br,base.state_br_pb,2508703,Mãe d'Água
city_2508802,base.br,base.state_br_pb,2508802,Malta
city_2508901,base.br,base.state_br_pb,2508901,Mamanguape
city_2509008,base.br,base.state_br_pb,2509008,Manaíra
city_2509057,base.br,base.state_br_pb,2509057,Marcação
city_2509107,base.br,base.state_br_pb,2509107,Mari
city_2509156,base.br,base.state_br_pb,2509156,Marizópolis
city_2509206,base.br,base.state_br_pb,2509206,Massaranduba
city_2509305,base.br,base.state_br_pb,2509305,Mataraca
city_2509339,base.br,base.state_br_pb,2509339,Matinhas
city_2509370,base.br,base.state_br_pb,2509370,Mato Grosso
city_2509396,base.br,base.state_br_pb,2509396,Maturéia
city_2509404,base.br,base.state_br_pb,2509404,Mogeiro
city_2509503,base.br,base.state_br_pb,2509503,Montadas
city_2509602,base.br,base.state_br_pb,2509602,Monte Horebe
city_2509701,base.br,base.state_br_pb,2509701,Monteiro
city_2509800,base.br,base.state_br_pb,2509800,Mulungu
city_2509909,base.br,base.state_br_pb,2509909,Natuba
city_2510006,base.br,base.state_br_pb,2510006,Nazarezinho
city_2510105,base.br,base.state_br_pb,2510105,Nova Floresta
city_2510204,base.br,base.state_br_pb,2510204,Nova Olinda
city_2510303,base.br,base.state_br_pb,2510303,Nova Palmeira
city_2510402,base.br,base.state_br_pb,2510402,Olho d'Água
city_2510501,base.br,base.state_br_pb,2510501,Olivedos
city_2510600,base.br,base.state_br_pb,2510600,Ouro Velho
city_2510659,base.br,base.state_br_pb,2510659,Parari
city_2510709,base.br,base.state_br_pb,2510709,Passagem
city_2510808,base.br,base.state_br_pb,2510808,Patos
city_2510907,base.br,base.state_br_pb,2510907,Paulista
city_2511004,base.br,base.state_br_pb,2511004,Pedra Branca
city_2511103,base.br,base.state_br_pb,2511103,Pedra Lavrada
city_2511202,base.br,base.state_br_pb,2511202,Pedras de Fogo
city_2512721,base.br,base.state_br_pb,2512721,Pedro Régis
city_2511301,base.br,base.state_br_pb,2511301,Piancó
city_2511400,base.br,base.state_br_pb,2511400,Picuí
city_2511509,base.br,base.state_br_pb,2511509,Pilar
city_2511608,base.br,base.state_br_pb,2511608,Pilões
city_2511707,base.br,base.state_br_pb,2511707,Pilõezinhos
city_2511806,base.br,base.state_br_pb,2511806,Pirpirituba
city_2511905,base.br,base.state_br_pb,2511905,Pitimbu
city_2512002,base.br,base.state_br_pb,2512002,Pocinhos
city_2512036,base.br,base.state_br_pb,2512036,Poço Dantas
city_2512077,base.br,base.state_br_pb,2512077,Poço de José de Moura
city_2512101,base.br,base.state_br_pb,2512101,Pombal
city_2512200,base.br,base.state_br_pb,2512200,Prata
city_2512309,base.br,base.state_br_pb,2512309,Princesa Isabel
city_2512408,base.br,base.state_br_pb,2512408,Puxinanã
city_2512507,base.br,base.state_br_pb,2512507,Queimadas
city_2512606,base.br,base.state_br_pb,2512606,Quixaba
city_2512705,base.br,base.state_br_pb,2512705,Remígio
city_2512747,base.br,base.state_br_pb,2512747,Riachão
city_2512754,base.br,base.state_br_pb,2512754,Riachão do Bacamarte
city_2512762,base.br,base.state_br_pb,2512762,Riachão do Poço
city_2512788,base.br,base.state_br_pb,2512788,Riacho de Santo Antônio
city_2512804,base.br,base.state_br_pb,2512804,Riacho dos Cavalos
city_2512903,base.br,base.state_br_pb,2512903,Rio Tinto
city_2513000,base.br,base.state_br_pb,2513000,Salgadinho
city_2513109,base.br,base.state_br_pb,2513109,Salgado de São Félix
city_2513158,base.br,base.state_br_pb,2513158,Santa Cecília
city_2513208,base.br,base.state_br_pb,2513208,Santa Cruz
city_2513307,base.br,base.state_br_pb,2513307,Santa Helena
city_2513356,base.br,base.state_br_pb,2513356,Santa Inês
city_2513406,base.br,base.state_br_pb,2513406,Santa Luzia
city_2513703,base.br,base.state_br_pb,2513703,Santa Rita
city_2513802,base.br,base.state_br_pb,2513802,Santa Teresinha
city_2513505,base.br,base.state_br_pb,2513505,Santana de Mangueira
city_2513604,base.br,base.state_br_pb,2513604,Santana dos Garrotes
city_2513851,base.br,base.state_br_pb,2513851,Santo André
city_2513927,base.br,base.state_br_pb,2513927,São Bentinho
city_2513901,base.br,base.state_br_pb,2513901,São Bento
city_2513968,base.br,base.state_br_pb,2513968,São Domingos
city_2513943,base.br,base.state_br_pb,2513943,São Domingos do Cariri
city_2513984,base.br,base.state_br_pb,2513984,São Francisco
city_2514008,base.br,base.state_br_pb,2514008,São João do Cariri
city_2500700,base.br,base.state_br_pb,2500700,São João do Rio do Peixe
city_2514107,base.br,base.state_br_pb,2514107,São João do Tigre
city_2514206,base.br,base.state_br_pb,2514206,São José da Lagoa Tapada
city_2514305,base.br,base.state_br_pb,2514305,São José de Caiana
city_2514404,base.br,base.state_br_pb,2514404,São José de Espinharas
city_2514503,base.br,base.state_br_pb,2514503,São José de Piranhas
city_2514552,base.br,base.state_br_pb,2514552,São José de Princesa
city_2514602,base.br,base.state_br_pb,2514602,São José do Bonfim
city_2514651,base.br,base.state_br_pb,2514651,São José do Brejo do Cruz
city_2514701,base.br,base.state_br_pb,2514701,São José do Sabugi
city_2514800,base.br,base.state_br_pb,2514800,São José dos Cordeiros
city_2514453,base.br,base.state_br_pb,2514453,São José dos Ramos
city_2514909,base.br,base.state_br_pb,2514909,São Mamede
city_2515005,base.br,base.state_br_pb,2515005,São Miguel de Taipu
city_2515104,base.br,base.state_br_pb,2515104,São Sebastião de Lagoa de Roça
city_2515203,base.br,base.state_br_pb,2515203,São Sebastião do Umbuzeiro
city_2515401,base.br,base.state_br_pb,2515401,São Vicente do Seridó
city_2515302,base.br,base.state_br_pb,2515302,Sapé
city_2515500,base.br,base.state_br_pb,2515500,Serra Branca
city_2515609,base.br,base.state_br_pb,2515609,Serra da Raiz
city_2515708,base.br,base.state_br_pb,2515708,Serra Grande
city_2515807,base.br,base.state_br_pb,2515807,Serra Redonda
city_2515906,base.br,base.state_br_pb,2515906,Serraria
city_2515930,base.br,base.state_br_pb,2515930,Sertãozinho
city_2515971,base.br,base.state_br_pb,2515971,Sobrado
city_2516003,base.br,base.state_br_pb,2516003,Solânea
city_2516102,base.br,base.state_br_pb,2516102,Soledade
city_2516151,base.br,base.state_br_pb,2516151,Sossêgo
city_2516201,base.br,base.state_br_pb,2516201,Sousa
city_2516300,base.br,base.state_br_pb,2516300,Sumé
city_2516409,base.br,base.state_br_pb,2516409,Tacima
city_2516508,base.br,base.state_br_pb,2516508,Taperoá
city_2516607,base.br,base.state_br_pb,2516607,Tavares
city_2516706,base.br,base.state_br_pb,2516706,Teixeira
city_2516755,base.br,base.state_br_pb,2516755,Tenório
city_2516805,base.br,base.state_br_pb,2516805,Triunfo
city_2516904,base.br,base.state_br_pb,2516904,Uiraúna
city_2517001,base.br,base.state_br_pb,2517001,Umbuzeiro
city_2517100,base.br,base.state_br_pb,2517100,Várzea
city_2517209,base.br,base.state_br_pb,2517209,Vieirópolis
city_2505501,base.br,base.state_br_pb,2505501,Vista Serrana
city_2517407,base.br,base.state_br_pb,2517407,Zabelê
city_2600054,base.br,base.state_br_pe,2600054,Abreu e Lima
city_2600104,base.br,base.state_br_pe,2600104,Afogados da Ingazeira
city_2600203,base.br,base.state_br_pe,2600203,Afrânio
city_2600302,base.br,base.state_br_pe,2600302,Agrestina
city_2600401,base.br,base.state_br_pe,2600401,Água Preta
city_2600500,base.br,base.state_br_pe,2600500,Águas Belas
city_2600609,base.br,base.state_br_pe,2600609,Alagoinha
city_2600708,base.br,base.state_br_pe,2600708,Aliança
city_2600807,base.br,base.state_br_pe,2600807,Altinho
city_2600906,base.br,base.state_br_pe,2600906,Amaraji
city_2601003,base.br,base.state_br_pe,2601003,Angelim
city_2601052,base.br,base.state_br_pe,2601052,Araçoiaba
city_2601102,base.br,base.state_br_pe,2601102,Araripina
city_2601201,base.br,base.state_br_pe,2601201,Arcoverde
city_2601300,base.br,base.state_br_pe,2601300,Barra de Guabiraba
city_2601409,base.br,base.state_br_pe,2601409,Barreiros
city_2601508,base.br,base.state_br_pe,2601508,Belém de Maria
city_2601607,base.br,base.state_br_pe,2601607,Belém do São Francisco
city_2601706,base.br,base.state_br_pe,2601706,Belo Jardim
city_2601805,base.br,base.state_br_pe,2601805,Betânia
city_2601904,base.br,base.state_br_pe,2601904,Bezerros
city_2602001,base.br,base.state_br_pe,2602001,Bodocó
city_2602100,base.br,base.state_br_pe,2602100,Bom Conselho
city_2602209,base.br,base.state_br_pe,2602209,Bom Jardim
city_2602308,base.br,base.state_br_pe,2602308,Bonito
city_2602407,base.br,base.state_br_pe,2602407,Brejão
city_2602506,base.br,base.state_br_pe,2602506,Brejinho
city_2602605,base.br,base.state_br_pe,2602605,Brejo da Madre de Deus
city_2602704,base.br,base.state_br_pe,2602704,Buenos Aires
city_2602803,base.br,base.state_br_pe,2602803,Buíque
city_2602902,base.br,base.state_br_pe,2602902,Cabo de Santo Agostinho
city_2603009,base.br,base.state_br_pe,2603009,Cabrobó
city_2603108,base.br,base.state_br_pe,2603108,Cachoeirinha
city_2603207,base.br,base.state_br_pe,2603207,Caetés
city_2603306,base.br,base.state_br_pe,2603306,Calçado
city_2603405,base.br,base.state_br_pe,2603405,Calumbi
city_2603454,base.br,base.state_br_pe,2603454,Camaragibe
city_2603504,base.br,base.state_br_pe,2603504,Camocim de São Félix
city_2603603,base.br,base.state_br_pe,2603603,Camutanga
city_2603702,base.br,base.state_br_pe,2603702,Canhotinho
city_2603801,base.br,base.state_br_pe,2603801,Capoeiras
city_2603900,base.br,base.state_br_pe,2603900,Carnaíba
city_2603926,base.br,base.state_br_pe,2603926,Carnaubeira da Penha
city_2604007,base.br,base.state_br_pe,2604007,Carpina
city_2604106,base.br,base.state_br_pe,2604106,Caruaru
city_2604155,base.br,base.state_br_pe,2604155,Casinhas
city_2604205,base.br,base.state_br_pe,2604205,Catende
city_2604304,base.br,base.state_br_pe,2604304,Cedro
city_2604403,base.br,base.state_br_pe,2604403,Chã de Alegria
city_2604502,base.br,base.state_br_pe,2604502,Chã Grande
city_2604601,base.br,base.state_br_pe,2604601,Condado
city_2604700,base.br,base.state_br_pe,2604700,Correntes
city_2604809,base.br,base.state_br_pe,2604809,Cortês
city_2604908,base.br,base.state_br_pe,2604908,Cumaru
city_2605004,base.br,base.state_br_pe,2605004,Cupira
city_2605103,base.br,base.state_br_pe,2605103,Custódia
city_2605152,base.br,base.state_br_pe,2605152,Dormentes
city_2605202,base.br,base.state_br_pe,2605202,Escada
city_2605301,base.br,base.state_br_pe,2605301,Exu
city_2605400,base.br,base.state_br_pe,2605400,Feira Nova
city_2605459,base.br,base.state_br_pe,2605459,Fernando de Noronha
city_2605509,base.br,base.state_br_pe,2605509,Ferreiros
city_2605608,base.br,base.state_br_pe,2605608,Flores
city_2605707,base.br,base.state_br_pe,2605707,Floresta
city_2605806,base.br,base.state_br_pe,2605806,Frei Miguelinho
city_2605905,base.br,base.state_br_pe,2605905,Gameleira
city_2606002,base.br,base.state_br_pe,2606002,Garanhuns
city_2606101,base.br,base.state_br_pe,2606101,Glória do Goitá
city_2606200,base.br,base.state_br_pe,2606200,Goiana
city_2606309,base.br,base.state_br_pe,2606309,Granito
city_2606408,base.br,base.state_br_pe,2606408,Gravatá
city_2606507,base.br,base.state_br_pe,2606507,Iati
city_2606606,base.br,base.state_br_pe,2606606,Ibimirim
city_2606705,base.br,base.state_br_pe,2606705,Ibirajuba
city_2606804,base.br,base.state_br_pe,2606804,Igarassu
city_2606903,base.br,base.state_br_pe,2606903,Iguaracy
city_2607604,base.br,base.state_br_pe,2607604,Ilha de Itamaracá
city_2607000,base.br,base.state_br_pe,2607000,Inajá
city_2607109,base.br,base.state_br_pe,2607109,Ingazeira
city_2607208,base.br,base.state_br_pe,2607208,Ipojuca
city_2607307,base.br,base.state_br_pe,2607307,Ipubi
city_2607406,base.br,base.state_br_pe,2607406,Itacuruba
city_2607505,base.br,base.state_br_pe,2607505,Itaíba
city_2607653,base.br,base.state_br_pe,2607653,Itambé
city_2607703,base.br,base.state_br_pe,2607703,Itapetim
city_2607752,base.br,base.state_br_pe,2607752,Itapissuma
city_2607802,base.br,base.state_br_pe,2607802,Itaquitinga
city_2607901,base.br,base.state_br_pe,2607901,Jaboatão dos Guararapes
city_2607950,base.br,base.state_br_pe,2607950,Jaqueira
city_2608008,base.br,base.state_br_pe,2608008,Jataúba
city_2608057,base.br,base.state_br_pe,2608057,Jatobá
city_2608107,base.br,base.state_br_pe,2608107,João Alfredo
city_2608206,base.br,base.state_br_pe,2608206,Joaquim Nabuco
city_2608255,base.br,base.state_br_pe,2608255,Jucati
city_2608305,base.br,base.state_br_pe,2608305,Jupi
city_2608404,base.br,base.state_br_pe,2608404,Jurema
city_2608503,base.br,base.state_br_pe,2608503,Lagoa de Itaenga
city_2608453,base.br,base.state_br_pe,2608453,Lagoa do Carro
city_2608602,base.br,base.state_br_pe,2608602,Lagoa do Ouro
city_2608701,base.br,base.state_br_pe,2608701,Lagoa dos Gatos
city_2608750,base.br,base.state_br_pe,2608750,Lagoa Grande
city_2608800,base.br,base.state_br_pe,2608800,Lajedo
city_2608909,base.br,base.state_br_pe,2608909,Limoeiro
city_2609006,base.br,base.state_br_pe,2609006,Macaparana
city_2609105,base.br,base.state_br_pe,2609105,Machados
city_2609154,base.br,base.state_br_pe,2609154,Manari
city_2609204,base.br,base.state_br_pe,2609204,Maraial
city_2609303,base.br,base.state_br_pe,2609303,Mirandiba
city_2614303,base.br,base.state_br_pe,2614303,Moreilândia
city_2609402,base.br,base.state_br_pe,2609402,Moreno
city_2609501,base.br,base.state_br_pe,2609501,Nazaré da Mata
city_2609600,base.br,base.state_br_pe,2609600,Olinda
city_2609709,base.br,base.state_br_pe,2609709,Orobó
city_2609808,base.br,base.state_br_pe,2609808,Orocó
city_2609907,base.br,base.state_br_pe,2609907,Ouricuri
city_2610004,base.br,base.state_br_pe,2610004,Palmares
city_2610103,base.br,base.state_br_pe,2610103,Palmeirina
city_2610202,base.br,base.state_br_pe,2610202,Panelas
city_2610301,base.br,base.state_br_pe,2610301,Paranatama
city_2610400,base.br,base.state_br_pe,2610400,Parnamirim
city_2610509,base.br,base.state_br_pe,2610509,Passira
city_2610608,base.br,base.state_br_pe,2610608,Paudalho
city_2610707,base.br,base.state_br_pe,2610707,Paulista
city_2610806,base.br,base.state_br_pe,2610806,Pedra
city_2610905,base.br,base.state_br_pe,2610905,Pesqueira
city_2611002,base.br,base.state_br_pe,2611002,Petrolândia
city_2611101,base.br,base.state_br_pe,2611101,Petrolina
city_2611200,base.br,base.state_br_pe,2611200,Poção
city_2611309,base.br,base.state_br_pe,2611309,Pombos
city_2611408,base.br,base.state_br_pe,2611408,Primavera
city_2611507,base.br,base.state_br_pe,2611507,Quipapá
city_2611533,base.br,base.state_br_pe,2611533,Quixaba
city_2611606,base.br,base.state_br_pe,2611606,Recife
city_2611705,base.br,base.state_br_pe,2611705,Riacho das Almas
city_2611804,base.br,base.state_br_pe,2611804,Ribeirão
city_2611903,base.br,base.state_br_pe,2611903,Rio Formoso
city_2612000,base.br,base.state_br_pe,2612000,Sairé
city_2612109,base.br,base.state_br_pe,2612109,Salgadinho
city_2612208,base.br,base.state_br_pe,2612208,Salgueiro
city_2612307,base.br,base.state_br_pe,2612307,Saloá
city_2612406,base.br,base.state_br_pe,2612406,Sanharó
city_2612455,base.br,base.state_br_pe,2612455,Santa Cruz
city_2612471,base.br,base.state_br_pe,2612471,Santa Cruz da Baixa Verde
city_2612505,base.br,base.state_br_pe,2612505,Santa Cruz do Capibaribe
city_2612554,base.br,base.state_br_pe,2612554,Santa Filomena
city_2612604,base.br,base.state_br_pe,2612604,Santa Maria da Boa Vista
city_2612703,base.br,base.state_br_pe,2612703,Santa Maria do Cambucá
city_2612802,base.br,base.state_br_pe,2612802,Santa Terezinha
city_2612901,base.br,base.state_br_pe,2612901,São Benedito do Sul
city_2613008,base.br,base.state_br_pe,2613008,São Bento do Una
city_2613107,base.br,base.state_br_pe,2613107,São Caitano
city_2613206,base.br,base.state_br_pe,2613206,São João
city_2613305,base.br,base.state_br_pe,2613305,São Joaquim do Monte
city_2613404,base.br,base.state_br_pe,2613404,São José da Coroa Grande
city_2613503,base.br,base.state_br_pe,2613503,São José do Belmonte
city_2613602,base.br,base.state_br_pe,2613602,São José do Egito
city_2613701,base.br,base.state_br_pe,2613701,São Lourenço da Mata
city_2613800,base.br,base.state_br_pe,2613800,São Vicente Férrer
city_2613909,base.br,base.state_br_pe,2613909,Serra Talhada
city_2614006,base.br,base.state_br_pe,2614006,Serrita
city_2614105,base.br,base.state_br_pe,2614105,Sertânia
city_2614204,base.br,base.state_br_pe,2614204,Sirinhaém
city_2614402,base.br,base.state_br_pe,2614402,Solidão
city_2614501,base.br,base.state_br_pe,2614501,Surubim
city_2614600,base.br,base.state_br_pe,2614600,Tabira
city_2614709,base.br,base.state_br_pe,2614709,Tacaimbó
city_2614808,base.br,base.state_br_pe,2614808,Tacaratu
city_2614857,base.br,base.state_br_pe,2614857,Tamandaré
city_2615003,base.br,base.state_br_pe,2615003,Taquaritinga do Norte
city_2615102,base.br,base.state_br_pe,2615102,Terezinha
city_2615201,base.br,base.state_br_pe,2615201,Terra Nova
city_2615300,base.br,base.state_br_pe,2615300,Timbaúba
city_2615409,base.br,base.state_br_pe,2615409,Toritama
city_2615508,base.br,base.state_br_pe,2615508,Tracunhaém
city_2615607,base.br,base.state_br_pe,2615607,Trindade
city_2615706,base.br,base.state_br_pe,2615706,Triunfo
city_2615805,base.br,base.state_br_pe,2615805,Tupanatinga
city_2615904,base.br,base.state_br_pe,2615904,Tuparetama
city_2616001,base.br,base.state_br_pe,2616001,Venturosa
city_2616100,base.br,base.state_br_pe,2616100,Verdejante
city_2616183,base.br,base.state_br_pe,2616183,Vertente do Lério
city_2616209,base.br,base.state_br_pe,2616209,Vertentes
city_2616308,base.br,base.state_br_pe,2616308,Vicência
city_2616407,base.br,base.state_br_pe,2616407,Vitória de Santo Antão
city_2616506,base.br,base.state_br_pe,2616506,Xexéu
city_2700102,base.br,base.state_br_al,2700102,Água Branca
city_2700201,base.br,base.state_br_al,2700201,Anadia
city_2700300,base.br,base.state_br_al,2700300,Arapiraca
city_2700409,base.br,base.state_br_al,2700409,Atalaia
city_2700508,base.br,base.state_br_al,2700508,Barra de Santo Antônio
city_2700607,base.br,base.state_br_al,2700607,Barra de São Miguel
city_2700706,base.br,base.state_br_al,2700706,Batalha
city_2700805,base.br,base.state_br_al,2700805,Belém
city_2700904,base.br,base.state_br_al,2700904,Belo Monte
city_2701001,base.br,base.state_br_al,2701001,Boca da Mata
city_2701100,base.br,base.state_br_al,2701100,Branquinha
city_2701209,base.br,base.state_br_al,2701209,Cacimbinhas
city_2701308,base.br,base.state_br_al,2701308,Cajueiro
city_2701357,base.br,base.state_br_al,2701357,Campestre
city_2701407,base.br,base.state_br_al,2701407,Campo Alegre
city_2701506,base.br,base.state_br_al,2701506,Campo Grande
city_2701605,base.br,base.state_br_al,2701605,Canapi
city_2701704,base.br,base.state_br_al,2701704,Capela
city_2701803,base.br,base.state_br_al,2701803,Carneiros
city_2701902,base.br,base.state_br_al,2701902,Chã Preta
city_2702009,base.br,base.state_br_al,2702009,Coité do Nóia
city_2702108,base.br,base.state_br_al,2702108,Colônia Leopoldina
city_2702207,base.br,base.state_br_al,2702207,Coqueiro Seco
city_2702306,base.br,base.state_br_al,2702306,Coruripe
city_2702355,base.br,base.state_br_al,2702355,Craíbas
city_2702405,base.br,base.state_br_al,2702405,Delmiro Gouveia
city_2702504,base.br,base.state_br_al,2702504,Dois Riachos
city_2702553,base.br,base.state_br_al,2702553,Estrela de Alagoas
city_2702603,base.br,base.state_br_al,2702603,Feira Grande
city_2702702,base.br,base.state_br_al,2702702,Feliz Deserto
city_2702801,base.br,base.state_br_al,2702801,Flexeiras
city_2702900,base.br,base.state_br_al,2702900,Girau do Ponciano
city_2703007,base.br,base.state_br_al,2703007,Ibateguara
city_2703106,base.br,base.state_br_al,2703106,Igaci
city_2703205,base.br,base.state_br_al,2703205,Igreja Nova
city_2703304,base.br,base.state_br_al,2703304,Inhapi
city_2703403,base.br,base.state_br_al,2703403,Jacaré dos Homens
city_2703502,base.br,base.state_br_al,2703502,Jacuípe
city_2703601,base.br,base.state_br_al,2703601,Japaratinga
city_2703700,base.br,base.state_br_al,2703700,Jaramataia
city_2703759,base.br,base.state_br_al,2703759,Jequiá da Praia
city_2703809,base.br,base.state_br_al,2703809,Joaquim Gomes
city_2703908,base.br,base.state_br_al,2703908,Jundiá
city_2704005,base.br,base.state_br_al,2704005,Junqueiro
city_2704104,base.br,base.state_br_al,2704104,Lagoa da Canoa
city_2704203,base.br,base.state_br_al,2704203,Limoeiro de Anadia
city_2704302,base.br,base.state_br_al,2704302,Maceió
city_2704401,base.br,base.state_br_al,2704401,Major Isidoro
city_2704906,base.br,base.state_br_al,2704906,Mar Vermelho
city_2704500,base.br,base.state_br_al,2704500,Maragogi
city_2704609,base.br,base.state_br_al,2704609,Maravilha
city_2704708,base.br,base.state_br_al,2704708,Marechal Deodoro
city_2704807,base.br,base.state_br_al,2704807,Maribondo
city_2705002,base.br,base.state_br_al,2705002,Mata Grande
city_2705101,base.br,base.state_br_al,2705101,Matriz de Camaragibe
city_2705200,base.br,base.state_br_al,2705200,Messias
city_2705309,base.br,base.state_br_al,2705309,Minador do Negrão
city_2705408,base.br,base.state_br_al,2705408,Monteirópolis
city_2705507,base.br,base.state_br_al,2705507,Murici
city_2705606,base.br,base.state_br_al,2705606,Novo Lino
city_2705705,base.br,base.state_br_al,2705705,Olho d'Água das Flores
city_2705804,base.br,base.state_br_al,2705804,Olho d'Água do Casado
city_2705903,base.br,base.state_br_al,2705903,Olho d'Água Grande
city_2706000,base.br,base.state_br_al,2706000,Olivença
city_2706109,base.br,base.state_br_al,2706109,Ouro Branco
city_2706208,base.br,base.state_br_al,2706208,Palestina
city_2706307,base.br,base.state_br_al,2706307,Palmeira dos Índios
city_2706406,base.br,base.state_br_al,2706406,Pão de Açúcar
city_2706422,base.br,base.state_br_al,2706422,Pariconha
city_2706448,base.br,base.state_br_al,2706448,Paripueira
city_2706505,base.br,base.state_br_al,2706505,Passo de Camaragibe
city_2706604,base.br,base.state_br_al,2706604,Paulo Jacinto
city_2706703,base.br,base.state_br_al,2706703,Penedo
city_2706802,base.br,base.state_br_al,2706802,Piaçabuçu
city_2706901,base.br,base.state_br_al,2706901,Pilar
city_2707008,base.br,base.state_br_al,2707008,Pindoba
city_2707107,base.br,base.state_br_al,2707107,Piranhas
city_2707206,base.br,base.state_br_al,2707206,Poço das Trincheiras
city_2707305,base.br,base.state_br_al,2707305,Porto Calvo
city_2707404,base.br,base.state_br_al,2707404,Porto de Pedras
city_2707503,base.br,base.state_br_al,2707503,Porto Real do Colégio
city_2707602,base.br,base.state_br_al,2707602,Quebrangulo
city_2707701,base.br,base.state_br_al,2707701,Rio Largo
city_2707800,base.br,base.state_br_al,2707800,Roteiro
city_2707909,base.br,base.state_br_al,2707909,Santa Luzia do Norte
city_2708006,base.br,base.state_br_al,2708006,Santana do Ipanema
city_2708105,base.br,base.state_br_al,2708105,Santana do Mundaú
city_2708204,base.br,base.state_br_al,2708204,São Brás
city_2708303,base.br,base.state_br_al,2708303,São José da Laje
